Country,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
El Salvador,,,0.2142309678319726,0.14900122034096472,0.11127175510348611,0.0942314203779843,0.07529925590423812,0.06741322399298572,0.05497553380782917,0.05893473937617752,0.05255129262995905,0.05175629276843287,0.04468434019623381,0.05659333549013264,0.05671694142406173,0.04277027027027027,0.04338983050847457,0.040309372156505915,0.03793379604911906,0.042647437548287405,0.0391845979614949,0.04156270518713066,0.042575725481889426,0.043046615954749366,0.0383025956284153,0.03790296840089371,0.03749599230522603,0.03898331759521561,0.03727231672437152,0.037620764239365535,0.04152946151677474,0.04336888159693738,0.042206676485027,0.03821084664710357,0.05002662302236771,0.046557208825038485
Guatemala,,,,,,,,0.11538243523652318,0.09505635537102738,0.0695693696822365,0.05761422955468196,0.04880392994446817,0.06412349555206698,0.07250433722511371,0.05495319639767534,0.053909543158774165,0.03574504737295434,0.02798245614035088,0.029432697725452987,0.027901128885559897,0.031190682691116346,0.027525223638152324,0.02827735868554304,0.028724935060081103,0.031771511207519886,0.03367656901611491,0.03123366053371479,0.032266951628792305,0.03505548509828789,0.030040876997398734,0.028246070058175518,0.03199684352923493,0.02829603652343124,0.02900983723047543,0.032355333598168855,0.02981787034532504
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019109061472795958,0.0024309666191097757,0.0031367423623590916,0.004667310304567959,0.004268232263178755,0.005433751536297873,0.008962481660029345,0.010289319345778954,0.016532780513086293,0.00828947002519452,0.006740394050718115
Honduras,,,0.08308248043347381,0.054380664652567974,,0.034520367936925096,,,,,,,0.033030675887818745,0.03281786941580756,0.030183666397135264,0.03775388607896619,0.026726457399103138,0.027170254944447008,0.028385763398978556,0.03174033342673018,0.03612305561167066,0.037913648811199546,0.04060176007878689,0.04365986269179376,0.042942343836954125,0.046644337487877593,0.043155083947083665,0.05194564546016059,0.055931691655129755,0.05919409100563903,0.0569541177096071,0.060841804480857735,0.051626649335360764,0.05207353130222393,0.060960659034151723,0.0585942210778812
Jamaica,,,0.031370165121013344,0.02968197879858657,0.053151672716570196,0.03704620462046204,0.02844455052509924,0.02267032786286048,0.019874891098242198,0.02248087140723935,0.018669518693642983,0.0171161654427478,0.01797361626980699,0.017230919607082847,0.018376805310029685,0.017441002340630594,0.016566845211796886,0.017562262357414447,0.019046707503828485,0.0201485238276224,0.026997061579081848,0.023943014487801867,0.02592130782368919,0.028469190856961448,0.030593331980895564,0.032572662444780666,0.03208053271703088,0.0314252691439486,0.03340448906936641,0.03341508921293362,0.04469117445174224,0.05629769145591207,0.05278262209648834,0.04638579471880612,0.04126881580118757,0.04057578641755113
Mexico,,,0.017188091428917498,0.019685254049415384,0.02243205987391202,0.02195257945463718,0.025136429792705844,0.02180090975673896,0.020941924096355567,0.02012036572752857,0.02084316593466079,0.020870348731958595,0.021072205722351283,0.020754488546467633,0.019795973761592398,0.017982355888595508,0.017025394392622146,0.0160902571956644,0.01378733318329207,0.01701044949411179,0.014081100723561123,0.01804494441847945,0.016359345347196314,0.016805132885747535,0.01687064876165465,0.018285346509251597,0.018379661169519577,0.016972400531075352,0.018099553921711076,0.016981616310314553,0.0186069887441298,0.02016139528214631,0.025832175230649224,0.02471172842193057,0.02404924214523154,0.0236916156773443
Nicaragua,,,,,,,,,,,,,0.029336734693877552,0.0274002471109819,0.035604647826710654,0.03176484603013877,0.027052335865154507,0.025382290184921764,0.025816748768472907,0.024753552246923653,0.022947906253471064,0.022109322078057422,0.022377109317681585,0.022367400744416874,0.027648211086741783,0.02803858912322347,0.027863651949148065,0.03060839954597049,0.023920095947779243,0.02298428160283374,0.02270293122886133,0.021738419852909557,0.02156820928414019,0.017972512238156515,0.01889237160357114,0.0201698948242296
Panama,,,,,,,0.048627828598940784,0.04339622641509434,0.054555256064690034,0.04985213350232362,0.0375858330321648,0.03821917808219178,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,,,,,,0.01808312192210118,0.018940694756306962,,,,,,,0.006271645021645022,0.008724303416660698,0.013233736291126622,0.02506948814768198,0.022605631217649864,0.019669677767291355,0.02209046899485113,0.01850163899756794,0.019158776322407117,0.020883800801373784,0.019264124933130324,0.021079650315687228,0.0235920338483414,0.01955082364341085,0.021502152008541303,0.028657190036606713,0.027511574074074074,0.023011119302125564,0.023638461071421344,0.022558670271117378,0.02829634333172069,0.027870037807183366,0.028212237423991156
Canada,0.043408265593762145,0.041868890109998586,0.039819086372728116,0.03598794930396842,0.034569850144076944,0.03444890847863115,0.033695164930287194,0.03172712868194402,0.029789527069861797,0.027908569688974576,0.028155809481818964,0.028973150138346254,0.02747572425969023,0.02757412335895517,0.027649482868395348,0.0276081510533127,0.028215115144605094,0.02874060682426201,0.029035221284516563,0.03078451538588119,0.032121368229046696,0.03172574510651707,0.02773406684079803,0.02870198258879484,0.02732734780771432,0.02508379902966775,0.02579913567408538,0.02880447132169889,0.02856611558734347,0.03341695486746612,0.03240536015611422,0.031646304257310715,0.02657634452915722,0.027636403924192525,0.02886059864866037,0.031236509339361288
United States of America,,,,,,,,,,,,,,0.09561487583593502,0.10278263598743169,0.11299431596250853,0.11969664901387239,0.12055097726681814,0.11997477314091586,0.11788207114279946,0.11973804635966848,0.11779477603845967,0.12336290345497367,0.1243430687096081,0.11990466553574794,0.11252126663850441,0.10418030994088093,0.0989265981173922,0.09626808899574371,0.09367406742764281,0.0934950464124848,0.09549710651910998,0.08246694000360212,0.0803866831515345,0.09323326400623944,0.09055286779098046
Argentina,,,,,,0.057798007557540367,0.05681439520159946,0.05762845490243644,0.04893382779001043,0.045149687643670396,0.0439388451986755,0.04285201193911546,0.04069803677157994,0.04007102469493382,0.0446885679494062,0.04307951562550636,0.03835481561045471,0.03468317778027662,0.029614274468643398,0.026820039009593944,0.024795141068489894,0.02567768619978136,0.02442821629461789,0.021898146139291357,0.021314359781616096,0.022278525248995283,0.02260062615577452,0.020551243118595627,0.019489536074930484,0.02061588086612952,0.018801408325628287,0.018350735946219172,0.017281658897505908,0.01667720770742929,0.018414006138978346,0.012523151914431917
Bolivia,0.08428295503165205,0.088353546647689,0.12364506022539613,0.11118309554690875,0.09924392876416623,0.07050541516245487,0.08407462484791133,0.08131167268351382,0.07627902219494734,0.08039568650759957,0.08978480832264499,0.07264762039459728,0.07037180582014058,0.07261480488917331,0.05978313257855969,0.06706810420491845,0.058635059342362336,0.051745130780186235,0.04914624436906328,0.04560288465972945,0.06209328068378474,0.04917323993945233,0.08841456578286896,0.04763315491824477,0.05121241888164039,0.04791051933675598,0.04385245129001187,0.03945776770692368,0.03832963090777067,0.03980632445016444,0.04035395917572095,0.04023959048284388,0.036655939330746345,0.038540658749049946,0.027425303369472548,0.04202806764361522
Brazil,,,,,,,,,,,,,,0.04716664064867446,0.04111151410804882,0.035175331917912875,0.03556116861597593,0.0351470321051351,0.03465131182879227,0.03526327887403636,0.03460007098874982,0.03688548761804751,0.03650950593548781,0.03356255907179871,0.03288531087441169,0.031245757108221292,0.03011769038496196,0.02778264159650891,0.027740885053358588,0.029282405733207128,0.030934046945760844,0.0295418523090979,0.026578251082706967,0.02675633426523557,0.02306578008941152,0.022368652865427174
Chile,,,0.14852841166691855,0.12821056950250762,0.12062973389160402,0.12256249089824352,0.12383228766079601,0.12705792495997142,0.11743708887668806,0.12018749898627278,0.11760579138670327,0.1140736985228032,0.11756078462242792,0.1141891949661755,0.10911094162030638,0.12165518438443652,0.13029948198398858,0.125179149358813,0.13379931411817064,0.12073484179116824,0.1185644954775653,0.09114894060076006,0.09606218884229137,0.09890778902884094,0.08860671759611918,0.08629797504769739,0.08246923725391574,0.07629963279652476,0.07585386107668894,0.07612369668221544,0.0732994437721422,0.0703739588172679,0.07101039571796078,0.04903810612069673,0.05783303622189882,0.06060759808331486
Colombia,0.10860231348184068,0.08877802810857204,0.0910071869210253,0.0897705173084403,0.09748654755526567,0.10802052389954092,0.10204862309660342,0.10676967044744128,0.14841064366528214,0.08958094768236226,0.10932921528130221,0.11143786698973161,0.1148049124589843,0.12162468020259008,0.12251046044671672,0.12445531013500777,0.1309561629647768,0.13035020144563572,0.11588221126514776,0.11669179990264911,0.13145992483681,0.12573385594315611,0.11983156358661133,0.10177851108746183,0.10848140473491548,0.10908138600161892,0.09942863650394944,0.09943169740558824,0.10239267959966933,0.10941483906889639,0.08751924506194815,0.09567413669241334,0.10539924901019085,0.0930593589289197,0.0825542227746112,0.08309943045868522
Ecuador,,,,,,,,0.09844559585492228,0.08013004398546568,0.08789853796019025,0.09697933227344993,0.06494076349275998,0.0625440865271573,0.07762280169799879,0.0819672131147541,0.11219067860938212,0.0947551047644468,0.10743243243243243,0.09568896051571313,0.10646078829744007,0.07563990625430816,0.09456574478408539,0.08680512374082824,0.07841802492809205,0.0682813752372917,0.06057266527919231,0.058977691705293454,0.06056778435853191,0.05825818864600477,0.0581730996362262,0.057918531476474994,0.054818207309094306,0.061082019908751554,0.05996539706248444,0.05714588718764499,0.060620816934605214
Guyana,,,,,,,,,,,,,0.03675305341678539,0.039784231138697994,0.04632872234868383,0.043686844318228814,0.056466138328530265,0.03810141837396867,0.0348319194302046,0.04407672647656597,0.05076618963601908,0.04715912052238529,0.04495563401794531,0.04141939201122286,0.0374887200774418,0.039231323704351506,0.041155063740814415,0.0499497267531818,0.04586354484611983,0.047663928385810586,0.04673756722020557,0.0461603047654169,0.045913155266812826,0.03853490997224916,0.029647278241676334,0.02330417091007959
Paraguay,0.34760388478812176,0.21749239426454112,0.23038180871341732,0.25138564460699614,0.18421478509512565,0.17076252977391707,0.14019625388954607,0.1427033062025089,0.11950425646269378,0.09157301262004058,0.0814038157744681,0.0672762092041278,0.06258557850936333,0.05567406887825364,0.05397543378197228,0.05100375901578777,0.05571235483036868,0.04865106633866672,0.052090923601135326,0.05257227800580402,0.05327967362659786,0.049553538374968537,0.05082442153058672,0.05328546113996106,0.051617462260183274,0.0545833472295863,0.054924050249622894,0.052182352669602375,0.04887614502057792,0.04584629678503273,0.04666613603467133,0.04241138212638734,0.039748638593408006,0.03702558639365574,0.03707419228774445,0.03792583700967193
Peru,,,,,,,,,,,,,0.08326967350355798,0.08463673730849303,0.07919371278364895,0.07570141381583767,0.07129652703835437,0.07952795889348813,0.07704450329183264,0.07013003350259081,0.06252246090815093,0.0711060754048052,0.06982591841904182,0.06976914596483282,0.07293350609105405,0.0758619552958444,0.07032531500776862,0.07726630517873087,0.061950186267954024,0.058689899037038286,0.05488218501543688,0.05603788428582754,0.04796079932940774,0.049546970526820534,0.04878011031543606,0.04917398734581139
Uruguay,,,,,,,,,,,,0.08062599049128368,0.08405492871512288,0.082464219336356,0.08403284147671816,0.07395986342279594,0.0702894166951612,0.06978748553276368,0.06854657484595868,0.060890820545117824,0.06517605151390601,0.0614350410416077,0.06275071514619616,0.05987184546291599,0.05973187449309013,0.05776174259392186,0.05694031069974925,0.0588612823564944,0.05788200803306543,0.06028356380185543,0.06418907442238668,0.060885994713292604,0.06208208868010439,0.06795669606572852,0.061336488431113056,0.06720356351856108
Australia,0.07043515157229739,0.0691501827050767,0.06791905228861544,0.0654926201406241,0.06362019335216164,0.06381093533524503,0.0626089197614197,0.0600408729628834,0.057610816455522275,0.056863016175172545,0.05388234845887149,0.0520876582935437,0.0518288400684111,0.05233755851583099,0.053545933122954484,0.05281482376080467,0.052352248253106214,0.051994972824456795,0.05264887017918991,0.05284417926729805,0.05126110534210222,0.050911828641555426,0.05020280656518074,0.04836930626578075,0.045748480922775045,0.045056173475466595,0.04822670522082936,0.052388676823958466,0.05607469253311638,0.054529542033938734,0.051444620380020845,0.04834401998623239,0.04522401553213878,0.04726654663969675,0.05013207924315159,0.050598473314133
Fiji,,,,,0.07127329192546583,0.07027027027027027,0.07011379800853484,0.0702158273381295,0.05398126463700234,0.04690451206715635,0.04701570680628272,0.04885416666666667,0.07067357512953368,0.06910268270120258,0.05652173913043478,0.05757328990228013,0.0660961695191524,0.05673151750972763,0.0647750865051903,0.0879335260115607,0.062109090909090905,0.06296296296296296,0.05969135802469135,0.05879180151024811,0.05397148676171079,0.05107398568019093,0.05294486121530383,0.030552145915026804,0.035117684653716855,0.05140388007054674,0.04578074673864147,0.0477328699803426,0.046454068834035724,0.044991961838498844,0.04361041358936485,0.04772214025769647
New Zealand,0.045878253804568614,0.04549217509639374,0.04667386211072209,0.042986084994358784,0.03990986109742883,0.04135086362464553,0.04331864904552129,0.044259221726793675,0.04493975603063337,0.04369525859959877,0.042604747453360625,0.041975732600732604,0.041670342272406485,0.04027715785670259,0.03807199511897499,0.03618330835403125,0.03253827312198576,0.030708638664401898,0.03277539266021651,0.031874638646572515,0.02988199808947137,0.030152477991683715,0.02810949010294779,0.027398214963919483,0.0280582138367708,0.02701731142406464,0.02648484431276228,0.026538960900410732,0.02840695450057594,0.029530124260123084,0.03061469578354622,0.03330196724215681,0.03179905715103941,0.027661299552946248,0.027500995622957894,0.029057021979701995
Papua New Guinea,0.04479910714285714,0.045353233830845774,0.05883408071748878,0.04203020134228188,0.03973277074542897,0.039633786178381564,0.053426395939086296,0.04615728900255755,0.05891661939875213,0.053209302325581395,0.04465136422693807,0.03280400572246066,0.03178110129163834,0.025823014195107217,0.01863930278324431,0.018844152287044648,0.02001017035341978,0.020140664961636825,0.01927104309303262,0.022838659086453637,0.017060240963855423,0.018170299036999495,0.017676767676767676,0.018129839189994043,0.02317281592439932,0.017903764420157862,0.01789827876277986,0.020117912511827644,0.018250810492189802,0.01932432432432432,0.016251394570472293,0.017481030121867094,0.016728528714300445,0.015005215836272415,0.014095940959409595,0.01418488215899377
Afghanistan,,,,,,,,,,,,,,,,,0.16134336001725022,0.12689757945461128,0.10360381710746674,0.11948404616429056,0.11165408787601652,0.0986038937465642,0.09354596132890246,0.08302760045573734,0.04696372864714,0.0431176435442433,0.05109792660080327,0.038331421868208405,0.03680251051965695,0.036525920897361806,0.03724855274665778,0.04275736196542665,0.049728253744993435,0.10502659853309204,,
Bangladesh,0.10333773761239122,0.1045006222324228,0.10282006376289515,0.10426560301160219,0.11581631819149184,0.11158320479718298,0.11826078338874088,0.11442357851856265,0.11987275897184389,0.12265468484068451,0.12326891900962554,0.14158162194723045,0.12309697095681635,0.10513968199605309,0.1012357234416199,0.09875972698027093,0.10105151221624699,0.09479220273088108,0.09774356131647464,0.10357515110326265,0.08130350288489643,0.09729387564209403,0.1117228305407727,0.10557017543859648,0.10097716233950725,0.0921386274351678,0.09673474460197677,0.10505974893955208,0.10567240412764986,0.09215898981303383,0.08910624005242954,0.09180077653300266,0.09352788238891009,0.09012938868597194,0.08078478041461555,0.0803525512271692
India,0.1477831486542133,0.13566147153335387,0.12400575535698678,0.10857533996279235,0.10312320028352458,0.10968597054734519,0.10345732533744266,0.10503265781845107,0.10327286718143082,0.10677890571099548,0.1065950993374613,0.11640552493282566,0.11503050861424965,0.10523954748407931,0.09879551814938675,0.09100119239403301,0.10117430192742165,0.10423127197331651,0.09478411783664524,0.08851183549405725,0.088887836430656,0.10314734765417559,0.09864230785432454,0.0959276900676337,0.09272619360434242,0.0929598164191357,0.09504791071329159,0.08830487542422207,0.09079498252333423,0.09389757131493585,0.09102595600905335,0.09319865083731134,0.08761080860690236,0.08147615295149571,0.08053915734158151,0.08145489481169225
Nepal,,,,,,,,,,,,,0.06873319905124053,0.07462490189741931,0.09768130415626376,0.11673965175685538,0.13324492310247926,0.14036861467051823,0.1372883491533966,0.10352090667598099,0.10475101136582546,0.08495282575306398,0.08331248771597549,0.08263327853221952,0.07416966535640035,0.08652327067345575,0.08645813638156154,0.0774278402152009,0.07749282679774906,0.06283020476407856,0.04821523427246253,0.04520250992881584,0.047933626422756656,0.04461973018549747,0.040450044726857703,0.040769145680469014
Pakistan,,,,,,0.2510168883082811,0.27395929207839287,0.2720622553491896,0.24575826986178018,0.25037280786225646,0.23446886334346131,0.23975160161930587,0.2242281700872592,0.24032389106227256,0.22569298135233387,0.2541437247777129,0.2605786254017028,0.24450534687516792,0.21365082535560914,0.1802777777777778,0.16133487069097796,0.169404920996777,0.1683468275387628,0.16980737255256817,0.16089647610579513,0.15927788093244538,0.17343601403786266,0.1800586269750434,0.18088141166646826,0.1758919170886932,0.18772214595530107,0.18399734459404404,0.17178790548243342,0.18361629667003027,0.1593207453195581,0.14450606247449846
Sri Lanka,,,0.07506662392049213,0.09534016233415579,0.1195253037788757,0.12102302006932139,0.12646693682509194,0.19344427585047966,0.19532768835285122,0.17681143259077536,0.1775699179203997,0.16060303607911244,0.18931931411073033,0.15637959276768681,0.1358320914058619,0.1253644524581359,0.13150826359569234,0.1107552818407322,0.115276800556152,0.13867305877683153,0.16440441405347875,0.14557669747822252,0.13530358300591308,0.1352628420714774,0.12091358817860584,0.12517053371297027,0.13510571601521962,0.12543649868540305,0.10866638387577768,0.11054036827745953,0.09888089765820225,0.09007266112904216,0.08393001796753663,0.08600805283751783,0.07253088282970564,0.07024814874911495
China,,0.13206339977678988,0.13747361700649152,0.1425364099482375,0.16867625516479895,0.14796104808065869,0.140883852274478,0.1515792236492705,0.14952756453742588,0.14094969695964749,0.13058234428149187,0.12520642965660184,0.11338743170326088,0.11419886582895773,0.1118910246348352,0.10973807662104329,0.10879790819696311,0.10228755342164599,0.10187312288224686,0.09627726733727705,0.07646508282656528,0.07399291812214967,0.06969117884618485,0.061661830306554595,0.06035395461808447,0.059676313955993945,0.059895426829803325,0.056048905868345565,0.054767263231192645,0.052628668985626154,0.050485011316633716,0.04906763866310284,0.049036908864385116,0.049280810796164226,0.04880599781473008,0.04973826154303467
Japan,0.030196530691323054,0.030812496056949232,0.03068641403690545,0.030674176579019382,0.029852620151668525,0.028362397984861794,0.02763374474540632,0.026970608457500718,0.026462232472650796,0.027342077251538546,0.023904714530534735,0.026152880410736525,0.025479035585500635,0.02647250123189436,0.026569920133604492,0.026829031817040442,0.027513480649224927,0.027354707397951893,0.027316352532592916,0.026718404478656404,0.026617638645020203,0.025150689481740995,0.025143321623733506,0.02523708312038962,0.02476218302921548,0.024254314883184996,0.0249499036483098,0.02539959179788339,0.02496736207398489,0.02489307952457556,0.026198455051303502,0.026605875743034888,0.022840408859028556,0.02381578079135971,0.02505925830475053,0.028216413716788243
"Korea, South",,,,,,,,0.20306080694001147,0.18513583640724274,0.18163955506976145,0.16416625325099296,0.1452650797255653,0.1441778555339458,0.13459630453479293,0.1365655564211395,0.12173438573661213,0.11706778195280748,0.12561495644934884,0.12283547129086853,0.12073649698972971,0.12504092875237674,0.1279445973237614,0.13220324577837633,0.12967769574063223,0.12708434109293515,0.12574946273273213,0.128048847624815,0.12640422658298245,0.1262125187185322,0.12330711915937106,0.12249687909497631,0.1184560580470192,0.11170682829875656,0.10868805949799501,0.09656688011096952,0.11104790889518784
Mongolia,0.13959981386691483,0.1258699837109433,0.09154167310963353,0.0853517877739331,0.0724247614387081,0.04756388493829426,0.05503094779136065,0.055100568493348344,0.056099720211521986,0.051337050839915445,0.0489557089663477,0.05133251012518152,0.06181474032887732,0.05183264247646663,0.0509935856096759,0.045308752048305076,0.04377785113054959,0.04701954674591849,0.04382512418003261,0.037835057438418015,0.03154611090616474,0.023157196475265658,0.0241642294421055,0.022073067255815444,0.025632623217787233,0.025576630779487696,0.026746410210831444,0.028081597428960894,0.021773387549458522,0.023686334945450953,0.02355004926917392,0.021465215191610144,0.019341921582362826,0.017715052783284366,0.01552346570397112,0.017310974224275275
Taiwan,0.2252866045311677,0.161989504905316,0.1841070023603462,0.16482899404765836,0.16083450831029159,0.17165153900257896,0.16446342021508956,0.14756096968637222,0.14837796997074237,0.1378150832367439,0.12137067291438994,0.1262934770123944,0.08238867185743283,0.10957279605570425,0.11103720002046769,0.10618446040789366,0.10627631028785536,0.10231752976816762,0.10147085823864217,0.10539816428579858,0.10901244146950623,0.10346070037575279,0.10160548676691836,0.1022346077897199,0.10521874524006973,0.10021098832621574,0.10085269138127874,0.10545088004962395,0.10133784157224833,0.10234330886504799,0.09926460220525338,0.1039578660023809,0.09796044191807485,0.10319452034444156,0.1114469719813585,0.13639921876853248
Brunei,0.13232583855510505,0.125129265770424,0.14691444600280507,0.15240833932422718,0.13350700097688048,0.11030055442077619,0.09272137227630968,0.09086829706080324,0.1236645299145299,0.13444553483807656,0.12100344318740777,0.10129509713228492,0.09795253606328524,0.09885931558935362,0.08432229856339789,0.10843989769820972,0.06894435351882161,0.08101625220285882,0.08249292285916489,0.08119373124374792,0.08353688324377137,0.08442582144042483,0.07878586217095535,0.0754730608117868,0.06966246441642945,0.0678153360515586,0.0905517941773866,0.08478657649796394,0.08994231079554624,0.0783288442703232,0.08200501359619305,0.09491442953020135,0.10935513169845594,0.11051342525399131,0.09903164661282347,0.10191807432432433
Cambodia,,,,,,,,,0.20673340409443136,0.2418733875769002,0.1985743380855397,0.1818055796222492,0.14688252230141124,0.11728303737112858,0.0900255248841142,0.09191189065122811,0.0935283747594504,0.09143663195811044,0.08053344093196974,0.06349891923056349,0.05189205181785371,0.06437014283730028,0.07142812112658584,0.07272738293737388,0.07131897883934159,0.07482968017955795,0.07662882292254845,0.08887383919129374,0.0904379607140963,0.09247469056284523,0.09589811595656975,0.0922256355297452,0.08766327790921337,0.08107393339861209,0.08419029082526854,0.07708822521107782
Indonesia,,,,,,0.07185353631586353,0.07748692273083162,0.08523856858846918,0.09093321413716922,0.08128694713851789,0.05593688138641803,0.04432297577204517,0.04112527022537353,0.02699516374341678,0.03802433372528258,0.045995901064349164,0.04875839351423539,0.039677308747333134,0.035766849063194266,0.03802328598651056,0.029851797713081284,0.03354352103076085,0.036572728163845956,0.036907965121201675,0.03777643137042855,0.048150555748118,0.04180613379582848,0.05047823402454457,0.04708932684118038,0.052238356113162764,0.043060965568124165,0.04459843187396119,0.047759200699873224,0.04079013802705243,0.04378502687185639,0.03919753577327032
Laos,,,,,,,,,,,,,0.03849150305406242,0.03583830114994478,0.03513531679834773,0.03068455017082121,0.031963398363221866,0.025601792727886076,0.02331582721132439,0.02066220556357072,0.01705606860316494,0.010803989304958486,0.009131616236672486,0.01050684786304549,0.008068877554814087,0.007834076673306038,,,,,,,,,,
Malaysia,,,0.07802364041947643,0.10723321922905195,0.09720272167620693,0.10725504213513572,0.11234027090861377,0.11179091938488513,0.09843881311009114,0.09051564810251356,0.0637701078495996,0.07829959614479325,0.05855511779368015,0.06782679301340665,0.07506399505693352,0.08553217415756667,0.08027416530731357,0.08458174374243975,0.07494448440871986,0.07565083887130655,0.06778747610603164,0.060587141166217925,0.056013499185627334,0.05732662080749929,0.04958118464913531,0.05397014550928248,0.05527346633296599,0.060866365658990174,0.06056320277820565,0.04991752038849715,0.04210998279246746,0.03789397537662658,0.03990589188824099,0.04039438413970646,0.03559666294365028,0.041140114985163206
Myanmar,,,,,,,,,,,0.10483866428776459,0.09765370034245045,0.11204631521227965,0.10623935519067515,0.10067079186093934,0.15023238709194417,0.13727329246657793,0.11863008358958813,,,,,,,0.21512167705003127,0.17926969755970926,0.15937724318821356,0.17768203363200238,0.17451085078354153,0.17537441619837346,0.11220266965105143,0.10810338940600737,0.13814266835060413,0.1761223713431422,0.22208263359202182,0.20681293562567135
Philippines,,0.12483236006952171,0.10014677167263424,0.09774280873273998,0.0969260729164099,0.10749149346677973,0.09668294785987307,0.10516277682642912,0.10119853341412563,0.08257396002737122,0.08089806749872479,0.07546710740374953,0.07484231854448287,0.06765162469599391,0.06918755856103653,0.07324684333665987,0.06756009813523656,0.0681864088876064,0.06886946065783212,0.07102038321669774,0.06991269075022052,0.06259074044200677,0.06377367899201568,0.06698917959580923,0.06250440412788055,0.06865663063209775,0.061974618855464236,0.06119620832442937,0.05499870795285088,0.06002644730715505,0.056626124380870606,0.05208584745882653,0.050047602980397884,0.05172217266048061,0.05084868072629323,0.05024155269675859
Singapore,,,0.29916643766602546,0.2751141552511415,0.29649574650745336,0.27173839376482545,0.3299227799227799,0.2937947965460805,0.2316955877048852,0.30357552405852944,0.29264544671521414,0.31835757879775933,0.27429369190638886,0.2649809520540893,0.30426298408886215,0.3012151824603785,0.3056252688943066,0.33697706303034797,0.30928423582827,0.3922256158422166,0.2795045582233529,0.23406810418445773,0.32200897017707364,0.32628510786765136,0.3140360009863284,0.276009582477755,0.23869056966746496,0.20954950784523926,0.19811163222930492,0.21556647080425997,0.2003252494631805,0.1971423708561425,0.11383828557953071,0.15427588364091338,0.15583361515049038,0.18028739137063574
Thailand,,,,,,,,0.1366623487297,0.12319817845825676,0.10070539235452051,0.07818039718014638,0.06377045685612147,0.08041448118039174,0.07194535441965547,0.055754015888951944,0.06905248995948329,0.0600659647269554,0.051447451356536035,0.05161339342873586,0.05228587900814488,0.0648478998229409,0.07250482465545137,0.070401204726498,0.06548762406134034,0.0641579519865654,0.06129844550654798,0.06223490061883694,0.06173876623484333,0.06401744579005626,0.06321735738188557,0.06235310134667358,0.06057108778625954,0.05773037754124023,0.05217541412700124,0.05010129808547211,0.04916372322406849
Timor Leste,,,,,,,,,,,,,,,,,,0.030481481481481477,0.0628860294117647,0.057609223300970874,0.029824716267339218,0.04117494356659142,0.024662616822429907,0.014780417566594671,0.02224383744170553,0.023608792846497764,0.01844582814445828,0.02370686337395767,0.01424836956521739,0.018396240057845265,0.015484598046581519,0.024641833810888254,0.02917754172989378,0.024166358595194087,0.022828954147346727,0.03211596736596737
Viet Nam,,,,,,,,,,,,,,,,0.07552971444701004,0.07490136349695643,0.06800521381661404,0.07434585618591341,0.0814098583924597,0.07943415021096277,0.07143279339558758,0.07653248849450767,0.0733397400232664,0.07322421446945626,0.07131190917291748,0.08011265619742607,0.07888889375857369,0.08774189843157369,0.08378682748919954,0.08820910974443287,,,,,
Kazakhstan,,,,,,,,,,,,,,,0.04863493226585892,0.04822863826693689,0.04647758682850619,0.04709259514245176,0.04944469168768235,0.05470996293487503,0.042657614636672225,0.04699728437866384,0.04513848519894181,0.04410457703793994,0.047777753253728274,0.054424954984770554,0.04899723419919219,0.048522403511323677,0.04339745137704022,0.0345357645086474,0.04433820563218292,0.050419410055897666,0.03695874059337428,0.03712253404743027,0.023825636032924213,0.020962820027952408
Kyrgyz Republic,,,,,,,,0.04727403924775143,0.05410253920836445,0.056607159673537716,0.044271720543929645,0.05160245468061989,0.06230905661332791,0.051779279501758785,0.05502882346292947,0.0604303229436494,0.059153497336958544,0.0555433052306748,0.05718119475700624,0.04523770508393857,0.0426477990270889,0.044039421167972395,0.04341571992858191,0.037316590715562335,0.04011386020365444,0.042528967696251946,0.04449911057712709,0.04600464774245911,0.04360876636822651,0.04257171233334964,0.046499522377889686,0.044614085265686755,0.049173898072115675,0.08854271196699638,0.08300793226356507,0.10493120407455837
Tajikistan,,,,,,,,,,,0.1021046511627907,0.07933474576271186,0.06212716763005781,0.06401948051948052,0.1101246105919003,0.11729074889867841,0.1072,,,,0.05032149846239865,0.040241160842019216,0.03645655877342419,0.04554140127388535,0.040705272645335744,,0.0409648145199809,0.04016701191092698,0.031201093617422456,0.0306996187238734,0.03396080218778486,0.03458603753727417,0.03250561568307127,0.03627057981388689,0.069073375780429,0.03779698703375222
Uzbekistan,,,,,,,0.044955543458537466,0.030081862116579546,0.028080513751312458,0.03514469610099098,,0.038832745160945356,0.0279680169462449,0.021749984130006984,0.01377174591983772,0.013631513587033376,,,,,,,,,,,,,,,0.1097645915895998,,,,,
