Country,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038333333,0.042804878,0.049240506,0.06232,0.070731707,0.057657658,0.056557377,0.061832061,0.053090333,0.059434914,0.058612975,0.026120321,0.029684454,0.028708839,0.033035017,0.014604823,0.011116817,0.011027414,0.011392117,0.012458694,0.012844579,0.012421712,0.012736356,0.012809422,0.013624211,0.009462319,0.008094673,0.006689539,0.006649217,0.007054226,0.008919023,0.008265532,0.00850726,0.009301822,0.009807595,0.008402853,0.009295846,0.009879644,0.013237651,0.013991491,0.020339501,0.019588207,0.014998283,0.017319324
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064210027,0.05615255,0.042504188,0.024645238,0.017512339,0.019478986,0.01903604,0.023013551,0.023218372,0.031240331,0.027067328,0.030087409,0.026178454,0.026249129,0.025275897,0.026452053,0.025012494,0.026104246,0.031372616,0.033743637,0.03514744,0.03574589,0.031665426,0.032064163,0.043258672,0.045280002,0.039710449,0.035223885,0.033326923,0.032974263,0.034801526,0.032150484,0.029172361,0.027395435
Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008708426,0.008217739,0.009366343,0.009281737,0.008391245,0.006713913,0.006317539,0.006334842,0.006851987,0.007277569,0.007438356,0.007695035,0.006352104,,,,,,,0.01232372,0.009709763,0.008614015,0.009325946,0.010612245,0.011669081,0.011646108,0.013201598,0.00963348,0.009317636,0.010911873,0.007152118,,,0.007394464,0.007352624,0.008765032,0.00976042,0.016239844,0.010452312,0.013385982,,0.015996462,0.018098429,0.017938088,0.01917336,0.017336075,0.013537028,0.016643784,0.020701359
Nigeria,,,,,,,,,,,,,0.006958333,0.008494533,0.010969793,0.011031908,0.012337043,0.01401452,0.01101151,0.058082006,0.091591383,0.103169579,0.052792501,0.043921198,0.053902689,0.054784681,0.043440114,0.081240684,0.057913978,0.060241179,0.053260478,0.043223341,0.032956037,0.027700721,0.022672017,0.022198413,0.015567948,0.014367863,0.013115536,0.007697937,0.008843513,0.005798946,0.008331153,0.007736913,0.005640107,0.009332183,0.007814523,0.004835588,0.004061778,0.004358358,0.005483124,0.008554156,0.005435316,0.007803159,0.00954338,0.005707075,0.004909968,0.003974229,0.003483754,0.003703548,0.004890841,0.005058556,0.005392311,0.00579227,0.005042649,0.004696953,0.004147188,0.004176365,0.004329478,0.004306712,0.005069445,0.004591705,0.006320229,0.010127019,0.006501667,0.008073311
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,0.018848921,0.014715447,0.016287879,0.016138934,0.021522346,0.015881628,0.017474333,0.018768519,0.020391517,0.020030558,0.018951443,0.016040226,0.015883708,0.017955347,0.016752336,0.015942607,0.017537588,0.03729166,0.055091722,0.042906021,0.045363754,0.03437877,0.006078029,0.053285561,0.041735256,0.043776473,0.044481054,0.03535503,0.033962264,0.030489335,0.024471299,0.01973466,0.017430556,0.016439104,0.013656783,0.013064972,0.013269024,0.012167927,0.01094931,0.010422496,0.010548853,0.011027388,0.012136947,0.012405068,0.012488952,0.01235147,0.011979312,0.014738693,0.015139753,0.013338546,0.012661524
Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034311347,0.027552703,0.027344148,0.023495108,0.025458846,0.024079526,0.021928625,0.020400414,0.019811881,0.021117845,0.020276962,0.01633469,0.015470556,0.014439999,0.01668304,0.013476197,0.013100991,0.012439179,0.011969122,0.011791419,0.012021268,0.010483603,0.011156675,0.011012404,0.011154428,0.010578249,0.011304645,0.012710569,0.013795917,0.012919669,0.013358759,0.012153093,0.012938602,0.011134796,0.012517013,0.01213366,0.012090992,0.016020975,0.014710625,0.016669276,0.015247371,0.014119089,0.017791764,0.015381056,0.014677605
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042908125,0.046744186,0.045418726,0.042803848,0.042768319,0.040262315,0.04424019,0.047273873,0.027596134,0.024436855,0.022811803,0.020957485,0.0202481,0.017329156,0.017829254,0.016793328,0.017782655,0.016773755,0.017343164,0.018976402,0.016023524,0.0141343,0.014682836,0.011501932,0.010208783,0.007379154,0.008555041,0.009366796,0.010365589,0.022275617,0.01278346,0.014711447,0.01413343,0.013144184,0.012874876,0.015727091,0.027775504,0.013329241,0.01706913
Sierra Leone,,,,,,,,,,,,,0.00751073,0.007265543,0.007142137,0.007631318,0.00780771,0.007226484,0.006926308,0.007969466,0.008048692,0.00872658,0.009349845,0.008987378,0.009530635,0.010424612,0.01213897,0.010302078,0.010920945,0.010884171,0.009998824,0.011076564,0.014452618,0.014161894,0.010906825,0.010287298,0.00912255,0.007331042,0.014743915,0.006946422,0.008541029,0.015429002,0.013066467,0.020364571,0.026869107,0.020801211,0.019911689,0.019692916,0.013529504,0.007649166,0.010247022,0.0174034,0.025121556,0.027425273,0.021646176,0.02053953,0.015849466,0.014268139,0.014863958,0.013469934,0.009437063,0.010760332,0.009721505,0.008658135,0.007828005,0.006439659,0.009732621,0.009234533,0.011163824,0.010938169,0.007519926,0.006724773,0.005466054,0.006090659,0.006856228,0.005604373
Somalia,,,,,,,,,,,,,,0.002308254,0.002544704,0.002901554,0.003304878,0.002969558,0.003536453,0.003879444,0.004072266,0.004195804,0.004960142,0.004830508,0.004536082,0.005054945,0.007271492,0.005162011,0.005175128,0.004607558,0.009949884,0.00974661,0.005497352,0.006077098,0.002882666,0.002393245,0.001431276,0.000507097,0.289482415,0.169562113,0.174357168,0.015299921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,,,,0.016205383,0.017395423,0.013517711,0.012022892,0.012160519,0.012929434,0.013002023,0.009809396,0.008806707,0.009509771,0.014678491,0.022548373,0.020646085,0.026956088,0.026308289,0.02704873,0.027880185,0.027611753,0.026084793,0.023337451,0.02458193,0.023726689,0.026469098,0.030851993,0.038749547,0.047279906,0.052633346,0.045621989,0.038630737,0.033046337,0.036381292,0.036140933,0.036046482,0.03695607,0.036983338,0.038205763,0.041921705,0.04623759,0.043578847,0.038963515,0.032226339,0.028176506,0.024955237,0.025619659,0.02117864,0.017558788,0.015821336,0.013831667,0.012720529,0.013872891,0.01483161,0.015293096,0.014688112,0.013557286,0.012348113,0.01153872,0.010585196,0.010394176,0.010895047,0.010034811,0.010026534,0.010335227,0.01027794,0.01021894,0.010069286,0.009710468,0.009435685,0.008947571,0.008824303,0.009556152,0.008074405,0.007678176,0.007331367
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05761289,0.049684626,0.041406325,0.060944153,0.087711241,0.065698144,0.084606169,0.089085352,0.040138565,0.020613444,0.031954011,0.033497137,0.022798794,0.026261439,0.04150277,0.062561773
Sudan,,,,,,,,,0.0112,0.016366667,0.015197568,0.017100592,0.019174041,0.018449612,0.020595238,0.021491228,0.031422414,0.04115304,0.035251509,0.036546185,0.0375,0.051972556,0.049540079,0.046033654,0.041917503,0.031621188,0.025678359,0.022510823,0.026666667,0.026156034,0.020406909,0.025931521,0.023027047,0.017818068,0.024404762,0.03268686,0.040845195,0.033996981,0.032272479,0.025527131,0.035519651,,0.048133247,0.049923013,0.043893635,0.049211184,0.038978351,0.016679842,0.012693141,0.009543049,0.023796607,0.040097861,0.047914209,0.029440449,0.032738004,0.022561844,0.057826202,0.033112815,0.036405122,0.040832306,0.049789218,0.054539188,,,,,,0.027129402,0.022785072,0.032858039,0.01778924,0.016301515,0.009783603,0.009159188,,
Eswatini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017823194,0.024330962,0.02458417,0.024235389,0.02166101,0.02199561,0.022558661,0.020308018,0.018411215,0.016345123,0.014292921,0.012600903,0.012528723,0.012759746,0.013845166,0.016327115,0.017480468,0.018180898,0.016933393,0.016525777,0.014948392,0.01647209,0.016845059,0.014352058,0.012900365,0.013037865,0.014709541,0.015413309,0.019028866,0.018099327,0.016443906,0.020061233,0.020987006,0.023742941,0.022186637,0.019145355,0.019519102,0.018228768,0.01749614,0.020738091,0.019244399,0.020960377,0.018902392,0.018608191,0.017838548,0.016451214,0.015683213
Tanzania,,,,,,,,,,,,,,,,,,,,0.014231241,0.014732029,0.017349776,0.022999782,0.030976157,0.034326889,0.041746165,0.053551332,0.053600547,0.046889717,0.054766523,0.101091113,0.085026045,0.045206325,0.055842939,0.05497602,0.054143195,0.052475642,0.053870764,0.057446206,0.03151879,0.024475442,0.023826355,0.020464841,0.02181778,0.021060393,0.013792784,0.012941141,0.01627214,0.015553503,0.015435445,0.016019715,0.014876627,0.01487264,0.014516046,0.013025985,0.01074307,0.009946146,0.008239413,0.00792124,0.007620646,0.00698279,0.007571931,0.008960241,0.009031507,0.009137993,0.009723626,0.01015761,0.010913699,0.010936919,0.010563912,0.011009812,0.010623673,0.01076797,0.011209137,0.011368984,0.01151694
Togo,,,,,,,,,,,,,,0.002655629,0.00546875,0.008399553,0.021571127,0.018953857,0.013374776,0.013397398,0.013588635,0.012822354,0.013683954,0.01408313,0.014756439,0.016949153,0.014919546,0.018565861,0.024952311,0.030722749,0.027142857,0.022490602,0.021946309,0.023724806,0.022591769,0.020969799,0.021851498,0.025079834,0.028450589,0.035034909,0.031249087,0.030940686,0.031224859,0.028593509,0.029312289,0.040306557,0.025843109,0.018575256,,,,,,,,0.013656998,0.014060481,0.014574402,,,0.017221862,0.016380126,0.01658858,0.015260637,0.016246431,0.016762054,0.018182889,0.016744229,0.018403824,0.018745423,0.019633324,0.031462171,0.02838986,0.031115371,0.054419226,0.040148129
Uganda,,,,,,,,,,,,,,0.000221239,0.001132898,0.003693182,0.006511628,0.011329394,0.014372355,0.016234818,0.017940806,0.01824581,0.01973029,0.034686636,0.040621716,0.03495779,0.036248416,0.02822935,0.03185284,0.02036068,0.019666499,0.016872002,0.022172251,0.018880363,0.019759846,0.022185385,0.02626699,0.026617291,0.029059179,0.025860003,0.02459882,0.027299779,0.029685262,0.025079985,0.016591777,0.019313668,0.020157823,0.021015105,0.022109109,0.021167072,0.024423558,0.02655734,0.017646077,0.016832451,0.016346747,0.016916878,0.017661558,0.016843227,0.01503426,0.013944719,0.01347345,0.014323172,0.024600939,0.025387867,0.011654327,0.013351932,0.008851502,0.01043148,0.010432584,0.011054653,0.01232713,0.017448004,0.027321209,0.026418082,0.020368419,0.019820563
Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030014196,0.023614587,0.036641221,0.032206852,0.023883441,0.041952694,0.034108251,0.023374459,0.027050498,0.014293982,0.017192454,0.014516884,0.010518096,0.01007661,,0.016483185,,,,,0.015808996,0.018483229,0.017439455,0.02063707,0.020800879,0.017316353,0.013825928,0.012623324,0.013936669,0.014344291,0.016618696,0.017852542,0.014545326,0.013000041,0.014374988,0.012556547,0.011704965,0.009819222,0.011180029,0.01303002
Zimbabwe,,,,,,,,,,,,,,,,,0.010393558,0.011895684,0.013224624,0.013600573,0.020681265,0.024227689,0.024387008,0.022880617,0.021828435,0.026258536,0.029769976,0.033994464,0.046267136,0.065381267,0.079913135,0.085205215,0.066290856,0.048643183,0.051225453,0.055608506,0.056776499,0.054866692,0.055038199,0.058238889,0.052087066,0.049310307,0.041039038,0.039793651,0.038027717,0.033003039,0.031147129,0.031816532,0.028827716,0.029982669,,0.022380831,0.030537919,0.025498043,0.063064741,0.020346773,0.027057581,0.014525757,0.019862425,,,,0.008162515,0.014071621,0.018594999,0.01868224,0.018877891,0.018863088,0.017419849,0.015923404,0.011378103,0.007295672,0.009979313,0.014815318,0.007804938,0.002488083
Belize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005751965,0.007990439,0.008637823,0.011589699,0.014375872,0.01534381,0.015439189,0.01559826,,,,0.011993322,0.008679294,0.007902123,0.007631088,0.008164194,0.010236773,0.0098365,0.009355528,0.010825121,,,0.006376406,0.006408619,0.006351545,0.006588293,0.006825995,0.007328538,0.007769261,0.00811211,0.010825174,0.01027406,0.008821209,0.008472616,0.007996458,0.008759942,0.00931582,0.008920296,0.009614151,0.01008474,0.010082445,0.010106942,0.012511214,0.010717044,0.008103414,0.008219289
Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033809601,0.033268561,0.03084505,0.039376,0.035127288,0.035360048,0.030837914,0.030721879,0.028724032,0.028762074,,,,,
Dominican Republic,,,,,,,,,,,0.053104466,,0.052315257,0.05229794,0.043196544,0.038652131,0.037834951,0.042120704,0.034627199,0.031918688,0.032451714,0.026478245,0.024166947,0.021962196,0.019875214,0.017912739,0.019650655,0.018310133,0.019283816,0.01885723,0.021755661,0.021822943,0.015835432,0.017201283,0.015820401,0.013665054,0.01198896,0.012100524,0.013441541,0.010181399,0.008800475,0.00800368,0.006757294,0.00348155,0.005590868,0.0075507,0.007337656,0.005494779,0.006336516,0.007969264,0.007800624,0.008162439,0.010300965,0.012134961,0.010589192,0.00764145,0.006876181,0.007665364,0.006834234,0.006276191,0.006998617,0.006674612,0.006675317,0.006029281,0.006531515,0.006118248,0.006514379,0.00643675,0.006340306,0.006660634,0.006939911,0.006895831,0.007462319,0.006472399,0.006680117,0.007407294
El Salvador,,,,,,,,,,,,,,,,,,0.007386839,0.007090798,0.00694254,0.006555712,0.007154615,0.006298341,0.007180204,0.008815728,0.008649706,0.008013975,0.008307379,0.008818472,0.009718422,0.01118526,0.015776536,0.017363365,0.022795464,0.027763365,0.035514499,0.064432824,0.065897161,0.043299567,0.04469164,0.042713239,0.048723458,0.03413666,0.027325775,0.022535768,0.016787288,0.013522212,0.011750583,0.010744092,0.010077662,0.009229429,0.009205492,0.00840331,0.0109067,0.011302387,0.008413813,0.008102144,0.009042047,0.008881311,0.009734448,0.009618118,0.010788782,0.010895537,0.010880615,0.010488096,0.010799892,0.010352549,0.010568201,0.01023503,0.010444694,0.011322073,0.011800096,0.013794578,0.011937627,0.014112408,0.01283862
Guatemala,,,,,,,,0.013107119,0.012686558,0.012992248,0.012379957,0.012661425,0.011579222,0.011222211,0.010453078,0.011730075,0.010038343,0.013955905,0.013734549,0.01457146,0.012666874,0.010259998,0.016964286,0.011185006,0.011419871,0.009107539,0.008983078,0.012314866,0.012713903,0.013721376,0.011811218,0.013066783,0.013168515,0.018894491,0.020257187,0.020359341,0.021908493,0.020073704,0.01667498,0.0175071,0.01869077,0.018028516,0.017280116,0.012684373,0.014726204,0.012670602,0.011785346,0.010804274,0.008957174,0.007428179,0.007208399,0.006756008,0.009184016,0.010520629,0.00762245,0.008156553,0.004794161,0.003839137,0.004318295,0.003984566,0.004682311,0.003953261,0.004413826,0.004596194,0.004758707,0.004712726,0.004246564,0.004059679,0.004404965,0.003838502,0.003724916,0.004300708,0.004410176,0.00392567,0.004647138,0.004111764
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000867385,0.000827736,0.000930058,0.001027273,0.001109637,0.000934226,0.000742775,0.000819198,,,,,,,,,,,,,,,,,,0.000303031,0.000355625,0.000399858,0.000492315,0.000436459,0.000611986,0.000859315,0.001030942,0.001539423,0.000687409,0.000540928
Honduras,,,,0.009609375,0.009143287,0.009625693,0.009956055,0.011010929,0.011221739,0.016455537,0.017165354,0.015136778,0.011684054,0.010758427,0.009883871,0.009317073,0.012800875,0.012291052,0.011818182,0.011371237,0.010854503,0.010682493,0.013692946,0.014700193,0.018360071,0.016833773,0.015988647,0.019039146,0.017581602,0.019047619,0.022696156,0.02239548,0.022213562,0.021457705,0.023075598,0.022749431,0.024404941,0.025827724,0.027701195,0.029500301,0.028537455,0.026707954,0.022014836,0.015446855,,0.011578298,,,,,,,0.007299291,0.008226105,0.008091875,0.009982649,0.006826928,0.006414785,0.0069243,0.007760083,0.009539786,0.010749107,0.010744572,0.011313091,0.011317883,0.013795369,0.01192716,0.013517224,0.015315516,0.01589833,0.014896967,0.0156512,0.014375306,0.014801146,0.014521096,0.015661046
Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009253078,0.009410013,,,,0.015079425,0.016277207,0.013859892,0.010597318,0.008910598,0.008539333,0.007704464,0.008079907,0.00929263,0.008407851,0.007585246,0.011078382,0.008219064,0.006299206,0.005387092,0.005676566,0.006550548,0.005449478,0.005110515,0.004863198,0.005043589,0.00585431,0.005815963,0.0053597,0.005276637,0.006089223,0.006524579,0.009533543,0.009472274,0.008741795,0.009251658,0.009295361,0.00898968,0.008727842,0.008723535,0.009548313,0.009734331,0.013328468,0.016815258,0.017064707,0.014667687,0.012899994,0.012243531
Mexico,0.009009585,0.00877551,0.00863747,0.007641509,0.007217538,0.00811545,0.008753463,0.007868481,0.007385686,0.007341991,0.006874028,0.006448802,0.006735087,0.006517803,0.006896552,0.007186858,0.006775068,0.005912698,0.005763791,0.005452171,0.005485108,0.0060016,0.004974117,0.004876556,0.005365681,0.005442177,0.005657441,0.005735842,0.005981036,0.005342562,0.005048344,0.005052975,0.004161074,0.00513301,0.004954194,0.005228663,0.006598191,0.006763131,0.006346225,0.005803419,0.005361454,0.005172558,0.00433081,0.004354023,0.004694547,0.004427855,0.005188303,0.004508915,0.004764848,0.004580959,0.004504505,0.004609888,0.004460478,0.00442657,0.00421606,0.004059165,0.003648987,0.003559589,0.003111719,0.004011639,0.003905132,0.005015563,0.004332299,0.00447387,0.004555021,0.004876429,0.00495321,0.004507428,0.004800463,0.004248492,0.004646115,0.005089059,0.007178979,0.006614197,0.006861051,0.006569345
Nicaragua,,,,,,,,,,,,,,,,,,,,,0.014596454,0.013770153,0.015842606,0.015057374,0.018672902,0.014205672,0.014534132,0.017460941,0.020673643,0.024654631,0.032219457,0.031047865,0.033461804,0.043355911,,,,,,,,,,0.040022158,0.026327532,0.021023256,0.011895004,0.011028203,0.009497049,0.008946698,0.007353622,0.007194928,0.007827514,0.006835245,0.008651656,0.008607374,0.007307933,0.007004041,0.00551256,0.005317262,0.005020584,0.00502751,0.005054727,0.005264113,0.006659036,0.006786142,0.00685092,0.007755374,0.006398767,0.006265101,0.006271722,0.006050201,0.006299719,0.005497594,0.00537114,0.005459885
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018409804,0.021109857,0.020849105,0.012563591,0.012285473,0.010834743,0.011986452,0.011925566,0.011157569,0.010855923,0.011701706,0.00951292,0.009741365,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,0.006703782,0.006753722,0.007543956,0.009613213,0.008419409,0.00683449,0.004203735,0.004381993,0.005044742,0.004895258,0.005140591,0.005914013,0.005921716,0.005134445,,,,,,,,,,,,0.004947736,0.004892194,,,,,,,0.001556348,0.002130743,0.002942941,0.005633269,0.00604538,0.006212759,0.005686686,0.004933752,0.007096586,0.006352174,0.005664372,0.006412293,0.00763069,0.006563011,0.0078363,0.009493968,0.008692034,0.007033115,0.007552978,0.008637091,0.008936171,0.007421787,0.008860027
Canada,,,0.02427451,0.046622531,0.067987684,0.073735556,0.068627266,0.061777778,0.056858246,0.053493196,0.04937796,0.043997677,0.041852565,0.041283122,0.039992164,0.036206501,0.034020628,0.029302607,0.026832824,0.027479268,0.025436419,0.022737847,0.021889797,0.021314856,0.020118184,0.018326018,0.017838131,0.018635419,0.01765928,0.018057636,0.018488874,0.017112459,0.017644486,0.017099156,0.019543436,0.020811962,0.021171889,0.020973762,0.021091971,0.020625764,0.019867671,0.019346143,0.019587937,0.018954443,0.018616877,0.018217535,0.016966803,0.015540901,0.014037526,0.012462432,0.012562939,0.012417031,0.011143498,0.011333563,0.011168691,0.011119373,0.011041894,0.011071054,0.011225247,0.011857902,0.012455184,0.013775556,0.011943383,0.011932919,0.011184046,0.010023672,0.009899253,0.011527094,0.011641616,0.013518965,0.013176781,0.012845122,0.014008357,0.012672945,0.011957778,0.012930015
United States of America,,0.052720201,0.050819634,0.101670212,0.13860081,0.135802725,0.117365955,0.101562449,0.099010116,0.099924395,0.10071764,0.09438773,0.089931246,0.091560315,0.093316729,0.088318912,0.080512811,0.075872472,0.084353003,0.094177959,0.092684543,0.086332638,0.080327436,0.069430696,0.065197569,0.058938706,0.059541112,0.056226791,0.051910714,0.051556174,0.049430872,0.049519915,0.051535375,0.056465413,0.068140571,0.063211443,0.062364165,0.064532192,0.066265227,0.06420274,0.060712777,0.05871206,0.056051753,0.048834294,0.049704668,0.046043503,0.042152647,0.038602458,0.035549822,0.034055622,0.032015585,0.030856768,0.031122421,0.031238098,0.034476181,0.03827161,0.040163127,0.040892319,0.040413423,0.040733505,0.044465955,0.048757684,0.04904023,0.04822442,0.0446171,0.040237056,0.036789182,0.034644929,0.034026025,0.032977236,0.033040006,0.034121585,0.036505137,0.03417094,0.033432589,0.033618365
Argentina,,,0.029142857,,,,,,,,,0.00813,0.0155,0.0214,0.0266,0.0168,0.0115,0.0107,0.01168,0.014,0.016857143,0.019375,0.018777778,0.018076923,0.018238095,0.018485714,0.016591837,0.02041958,0.037812912,0.040086001,0.047191441,0.046733563,0.030989583,0.034653465,0.027045579,0.027388128,0.021620391,0.022997172,0.023136787,0.022843869,0.021249392,0.018803656,0.014509092,0.015069266,0.014212222,0.014228029,0.014570385,0.014730731,0.012412273,0.011401391,0.01136318,0.012203595,0.011488227,0.011842335,0.010918805,0.010608951,0.008832954,0.008471548,0.007882339,0.007925482,0.007627565,0.008865086,0.008148781,0.007642871,0.007848247,0.008377364,0.008781009,0.008501286,0.008092454,0.008477548,0.007323003,0.006996961,0.007341116,0.006300554,0.006863834,0.004727472
Bolivia,,,,,,0.005275473,,0.003168843,0.003558946,0.008186111,,,,0.01203464,0.011587,0.01326412,,,,,0.013501522,0.013182249,0.016122165,0.013915858,0.015955419,0.016226362,0.018366541,0.023712371,0.023671566,0.022474994,0.025989701,0.027084611,0.031723999,0.039022033,0.019818473,0.014993207,0.021708417,0.020139925,0.023455492,0.023772632,0.020209813,0.021562887,0.028158833,0.026883249,0.025061188,0.019163498,0.022503012,0.020961623,0.019868075,0.022736103,0.026911109,0.021332871,0.020629715,0.023204467,0.019903337,0.021454834,0.018965033,0.017170044,0.01466227,0.014890476,0.021939516,0.017613608,0.027850073,0.016841227,0.018456064,0.018412403,0.01896915,0.017594359,0.015304678,0.015364274,0.014969026,0.014512709,0.013920474,0.013257994,0.009732509,0.013861216
Brazil,,,,,,0.035955056,,,,0.044035211,0.040675208,0.029633633,0.026791347,0.023640662,0.023986833,0.022608392,0.020144981,0.033520922,0.030219816,0.02856972,0.026497402,0.0261559,0.028872896,0.026190469,0.02435812,0.021546513,0.019413534,0.019721438,0.020027534,0.016877265,0.015996716,0.015219317,0.011384344,0.011431488,0.013035344,0.012545803,0.01199541,0.014295231,0.012203887,0.01743994,0.021180722,0.0268625,0.02363841,0.019633333,0.015215289,0.019279228,0.020160078,0.01862137,0.016548435,0.015776883,0.016622919,0.016454747,0.017307261,0.019518824,0.018957712,0.015034776,0.014612684,0.015240135,0.01481085,0.014662921,0.014419241,0.015386257,0.01539407,0.014118512,0.013786565,0.013294461,0.013302444,0.013655172,0.013479754,0.014140217,0.014696777,0.013827972,0.013266603,0.011636821,0.010698458,0.010787691
Chile,,,0.026396998,0.030695561,0.025730773,0.027800069,0.016909668,0.023,0.023,0.0305,0.027,0.0215,0.031184056,0.035274473,0.030437091,0.028653957,0.026351866,0.028857127,0.027359209,0.027136326,0.025270682,0.022609,0.044504506,0.062648154,0.066254142,0.062838209,0.071095612,0.067425367,0.060850508,0.069152448,0.067281223,0.063325563,0.064820929,0.070221189,0.088772677,0.075752226,0.076054062,0.069006086,0.062880022,0.056380711,0.041399961,0.035900295,0.034016549,0.028498428,0.026285105,0.027069229,0.02597545,0.025620646,0.024493209,0.024982019,0.025898372,0.027136316,0.026886159,0.026470492,0.025315429,0.027029715,0.027122904,0.02534763,0.025060821,0.023309806,0.025836523,0.022765079,0.022542409,0.022636128,0.020458803,0.019946225,0.019671069,0.019096234,0.019241584,0.019405925,0.01877614,0.018626166,0.020637755,0.016418762,0.015483221,0.016328889
Colombia,,,,,,,,,,,0.023545907,0.018308668,0.018843235,0.021432563,0.030994152,0.035151404,0.031808036,0.031909469,0.031652448,0.031173646,0.023853725,0.020549242,0.022595466,0.033741741,0.019671958,0.016902451,0.015757801,0.017402681,0.014936029,0.014384872,0.015503194,0.016739288,0.018301216,0.017551204,0.01713851,0.022199375,0.02325895,0.020540166,0.019446196,0.019831354,0.021992448,0.021881838,0.018601593,0.018534818,0.021066779,0.02525267,0.02508407,0.028316266,0.044453933,0.028017879,0.034409857,0.037627421,0.030316835,0.033238728,0.034171276,0.034639887,0.034650152,0.033746797,0.03295825,0.032863017,0.03737247,0.038869638,0.03636915,0.03077107,0.031560059,0.032722629,0.031082588,0.031099601,0.03071131,0.032080967,0.030332327,0.031456567,0.035369865,0.031958869,0.028118885,0.028729832
Ecuador,,,,,,0.019415918,,,,0.024112944,0.022822929,0.019026753,0.023762368,0.02046767,0.020454538,0.017652123,0.01909954,0.020695652,0.018242215,0.018044233,0.019239735,0.023706163,0.018336897,0.018540252,0.019900232,0.019765704,0.0201589,0.02366809,0.022006877,0.030803722,0.021427265,0.019874937,0.017812247,0.016778403,0.016540028,0.015747783,0.014852323,0.017797386,0.018373868,0.019663161,0.019776268,0.019239892,0.018903238,0.017783602,0.016672066,0.018214215,0.015593435,0.023413201,0.019503975,0.021041712,0.023572349,0.01751925,0.01452076,0.01569376,0.01768892,0.022785534,0.019403328,0.022984028,0.020298259,0.025682358,0.026650417,0.031174181,0.030105513,0.030951101,0.029454529,0.028758907,0.027392308,0.026160742,0.025147668,0.023612634,0.023701677,0.02170052,0.023731225,0.022689119,0.022481551,0.022970696
Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,0.016459627,0.028505747,0.069581056,0.083526012,0.060745829,0.038908451,0.037150127,0.037002653,0.039448967,0.05126556,0.045163488,0.046747059,0.084368635,0.053558559,0.030860888,0.02663766,0.015837367,0.009058283,0.005828928,0.009696923,0.009509522,0.010059367,0.009155204,0.007878309,,,,0.017659772,0.020179456,0.022932867,0.021997168,0.028093248,0.014104858,0.008058151,0.009143997,0.010088811,0.009810156,0.009052104,0.008781753,0.008255432,0.008436933,0.009516522,0.010848655,0.011541283,0.012533427,0.012908156,0.012996128,0.014025774,0.009549309,0.006013942,0.005865167
Paraguay,,,,,,,,,,,,,0.025289645,0.022791497,0.022973921,0.023988542,0.024037658,0.026330877,0.029168451,0.03031559,0.032110496,0.03161486,0.033158723,0.032252255,0.038464631,0.034174372,0.025645724,0.031250036,0.029899565,0.028886447,0.029585323,0.020263983,0.021814492,0.025278602,0.038032976,0.036452418,0.035081852,0.037576348,0.038040656,0.027731923,0.031954734,0.024257638,0.021318759,0.02829327,0.0236889,0.021785477,0.020467664,0.022834246,0.020637899,0.016856803,0.015431537,0.013887679,0.012449395,0.010746348,0.009712369,0.008257554,0.008776301,0.007214804,0.007934551,0.007414368,0.006831243,0.007534837,0.007505449,0.008446039,0.009645068,0.009641673,0.009866054,0.010674493,0.009509533,0.008926632,0.009611562,0.009738404,0.010275734,0.009288036,0.008314835,0.009062548
